Main.InterpolationAngles.t,Main.InterpolationAngles.JointAngleOutputs.OutputFile_RightDetailedHand.CMC1Flexion,Main.InterpolationAngles.JointAngleOutputs.OutputFile_RightDetailedHand.CMC1Abduction,Main.InterpolationAngles.JointAngleOutputs.OutputFile_RightDetailedHand.MCP1Flexion,Main.InterpolationAngles.JointAngleOutputs.OutputFile_RightDetailedHand.MCP1Abduction,Main.InterpolationAngles.JointAngleOutputs.OutputFile_RightDetailedHand.DIP1,Main.InterpolationAngles.JointAngleOutputs.OutputFile_RightDetailedHand.MCP2[0],Main.InterpolationAngles.JointAngleOutputs.OutputFile_RightDetailedHand.MCP2[1],Main.InterpolationAngles.JointAngleOutputs.OutputFile_RightDetailedHand.PIP2,Main.InterpolationAngles.JointAngleOutputs.OutputFile_RightDetailedHand.DIP2,Main.InterpolationAngles.JointAngleOutputs.OutputFile_RightDetailedHand.MCP3[0],Main.InterpolationAngles.JointAngleOutputs.OutputFile_RightDetailedHand.MCP3[1],Main.InterpolationAngles.JointAngleOutputs.OutputFile_RightDetailedHand.PIP3,Main.InterpolationAngles.JointAngleOutputs.OutputFile_RightDetailedHand.DIP3,Main.InterpolationAngles.JointAngleOutputs.OutputFile_RightDetailedHand.MCP4[0],Main.InterpolationAngles.JointAngleOutputs.OutputFile_RightDetailedHand.MCP4[1],Main.InterpolationAngles.JointAngleOutputs.OutputFile_RightDetailedHand.PIP4,Main.InterpolationAngles.JointAngleOutputs.OutputFile_RightDetailedHand.DIP4,Main.InterpolationAngles.JointAngleOutputs.OutputFile_RightDetailedHand.MCP5[0],Main.InterpolationAngles.JointAngleOutputs.OutputFile_RightDetailedHand.MCP5[1],Main.InterpolationAngles.JointAngleOutputs.OutputFile_RightDetailedHand.PIP5,Main.InterpolationAngles.JointAngleOutputs.OutputFile_RightDetailedHand.DIP5
     0.000000000000000,     0.243298897728004,    -0.117286125733783,     0.051487212933912,     0.097040306410698,    -0.023911010752318,     0.023212879051526,     0.049043751981041,     0.337023078558642,     0.227067335501897,    -0.001570796326731,     0.056374134839416,     0.313112067807363,     0.232303323356735,     0.002967059728419,     0.020943951023931,     0.308399678827039,     0.239284640362906,     0.069115038378977,     0.028448866807508,     0.295484242361320,     0.204203522370869
     0.021739130434783,     0.247140033788777,    -0.115735109040140,     0.051661797925621,     0.096342226770152,    -0.024219209735191,     0.023581724552339,     0.048037473369363,     0.335974417222584,     0.226234074138843,    -0.004539371908422,     0.056528992232746,     0.309928040367480,     0.230207412484734,    -0.000546358072037,     0.022206600402288,     0.304517519666295,     0.237712276189807,     0.067192144488720,     0.030368781040036,     0.291313663881433,     0.203370260936868
     0.043478260869565,     0.248185533870157,    -0.115664405124279,     0.052062021755567,     0.097375542053000,    -0.023510734856391,     0.023684982015964,     0.049778977757865,     0.334542523534712,     0.224426077941636,    -0.004938131952228,     0.056897733614472,     0.308376986487648,     0.228214878011611,    -0.002131489177887,     0.022165395735391,     0.302829026955273,     0.235196195019688,     0.064379671294141,     0.030193624530936,     0.290153449434035,     0.201722967455990
     0.065217391304348,     0.247421381951053,    -0.116064395257677,     0.052707820325170,     0.097507162095930,    -0.023395851781623,     0.021865853331631,     0.049858550432874,     0.333399808093108,     0.222471613452203,    -0.005402080876512,     0.056731640494962,     0.308399678827407,     0.227010592593337,    -0.002093272016974,     0.021642082724613,     0.303338223996855,     0.234057092496853,     0.063879050622536,     0.029214427575307,     0.290878957240685,     0.200488904682423
     0.086956521739130,     0.248158519954262,    -0.115451891650253,     0.052938656644700,     0.098328214248968,    -0.023312652301748,     0.021989314783926,     0.049720018210443,     0.332890330663137,     0.222091508947504,    -0.005449679412876,     0.056914164876990,     0.307782603010115,     0.226726852147870,    -0.002787092593036,     0.021913240796383,     0.301870349025425,     0.233455728452004,     0.062336415978630,     0.030271241840780,     0.288625426078812,     0.198906791579243
     0.108695652173913,     0.249014722570039,    -0.116476113803081,     0.056618841466724,     0.100492354557797,    -0.021576586364860,     0.031683373181009,     0.051392965857972,     0.339517525232680,     0.226825973063777,    -0.001013043038613,     0.056744430362731,     0.309799538720286,     0.228391839536626,    -0.002583839366889,     0.023163430025775,     0.302280661769607,     0.234333480000608,     0.060470188318678,     0.032765332081627,     0.288513537854824,     0.200047079451683
     0.130434782608696,     0.247115710143877,    -0.120578608216767,     0.054508602923514,     0.094298266440318,    -0.026062192205572,     0.027644695913670,     0.050556451081486,     0.344496652327659,     0.226406596905307,    -0.010844105897469,     0.060908058864457,     0.309568389692564,     0.228821750784022,    -0.009963666094843,     0.029710522748591,     0.302247092676157,     0.235103625458682,     0.058366498908409,     0.039414485975190,     0.292297405344193,     0.202169922210264
     0.152173913043478,     0.238842961636816,    -0.131434937897676,     0.051930430009802,     0.093039590804565,    -0.030059555879856,     0.022057852452949,     0.047379387297074,     0.341334856847445,     0.220813716098100,    -0.016660648951865,     0.061597301139289,     0.305340590123866,     0.223846892873096,    -0.013385372005835,     0.031926343097359,     0.298775908021096,     0.231245207817017,     0.054577179684912,     0.043109629575249,     0.287632744568688,     0.195733914564044
     0.173913043478261,     0.234397797327067,    -0.136573621485779,     0.049809000666808,     0.093224830125286,    -0.031783455546580,     0.020022790288788,     0.045770416463464,     0.333774227473087,     0.214506907509122,    -0.015823655067403,     0.060412718969807,     0.300196788883288,     0.217823033031490,    -0.011809476556294,     0.030723579694869,     0.295205587293227,     0.226044622506950,     0.053508706306011,     0.042591897342747,     0.282219818832250,     0.189784485389760
     0.195652173913043,     0.238748675250227,    -0.132308323879780,     0.047852683466547,     0.092300347165881,    -0.031768083951666,     0.024566114697822,     0.045727626395823,     0.336661646610236,     0.216932059922497,    -0.010515003275770,     0.058793117249066,     0.303500390645756,     0.220220615068850,    -0.005922006875071,     0.028133554326207,     0.299106405840774,     0.228625765887235,     0.060688246728876,     0.038231985445951,     0.286218539620754,     0.192497450198687
